County,State,County Code,ZIP,USPS Default City for ZIP,USPS Default State for ZIP,% of County Residents in ZIP,County Population
Schenectady County,New York,36093,12345,Schenectady,NY,0,159603
Schenectady County,New York,36093,12150,Rotterdam Junction,NY,0.004809592831730136,159603
Schenectady County,New York,36093,12304,Schenectady,NY,0.1149426801950191,159603
Schenectady County,New York,36093,12307,Schenectady,NY,0.04705494795098168,159603
Schenectady County,New York,36093,12053,Delanson,NY,0.01938331796020556,159603
Schoharie County,New York,36095,12187,Warnerville,NY,0.01920815366522932,29979
Schoharie County,New York,36095,12031,Carlisle,NY,0.004050699072259245,29979
Schoharie County,New York,36095,12064,East Worcester,NY,0.004377368352280152,29979
Schoharie County,New York,36095,12167,Stamford,NY,0.03201358944204887,29979
Schoharie County,New York,36095,12076,Gilboa,NY,0.0687312165163988,29979
Schoharie County,New York,36095,12122,Middleburgh,NY,0.13380373709656343,29979
Schoharie County,New York,36095,12131,North Blenheim,NY,0.007774728864497583,29979
Schoharie County,New York,36095,12166,Sprakers,NY,0.0005880047040376323,29979
Schoharie County,New York,36095,12194,West Fulton,NY,0.007840062720501764,29979
Schoharie County,New York,36095,12035,Central Bridge,NY,0.02188684176140076,29979
Schoharie County,New York,36095,12023,Berne,NY,0.012478766496798641,29979
Schoharie County,New York,36095,12434,Grand Gorge,NY,0.0005226708480334509,29979
Schoharie County,New York,36095,12469,Preston Hollow,NY,0.007905396576505946,29979
Schoharie County,New York,36095,12071,Fultonham,NY,0.006794721024434862,29979
Schoharie County,New York,36095,12036,Charlotteville,NY,0.006141382464393048,29979
Schoharie County,New York,36095,12175,Summit,NY,0.022278844897425844,29979
Schoharie County,New York,36095,12053,Delanson,NY,0.013785443616882269,29979
Schoharie County,New York,36095,13320,Cherry Valley,NY,0.00026133542401672545,29979
Schoharie County,New York,36095,12157,Schoharie,NY,0.1230889847118777,29979
Schoharie County,New York,36095,12093,Jefferson,NY,0.045537697634914415,29979
Schoharie County,New York,36095,12160,Sloansville,NY,0.02639487782568927,29979
Schoharie County,New York,36095,12066,Esperance,NY,0.028485561217823075,29979
Schoharie County,New York,36095,13459,Sharon Springs,NY,0.06748987325231935,29979
Schoharie County,New York,36095,12092,Howes Cave,NY,0.03697896249836665,29979
Schoharie County,New York,36095,12043,Cobleskill,NY,0.23578988631909056,29979
Schoharie County,New York,36095,12073,Gallupville,NY,0,29979
Schoharie County,New York,36095,12149,Richmondville,NY,0.06579119299621064,29979
Schuyler County,New York,36097,14863,Mecklenburg,NY,0,17749
Schuyler County,New York,36097,14840,Hammondsport,NY,0.005615001589151393,17749
Schuyler County,New York,36097,14845,Horseheads,NY,0.00042377370484161455,17749
Schuyler County,New York,36097,14865,Montour Falls,NY,0.12098739273228096,17749
Schuyler County,New York,36097,14870,Painted Post,NY,0.008899247801673907,17749
Schuyler County,New York,36097,14815,Bradford,NY,0.05000529717131052,17749
Schuyler County,New York,36097,14805,Alpine,NY,0.05657378959635555,17749
Schuyler County,New York,36097,14893,Wayne,NY,0.0013772645407352474,17749
Schuyler County,New York,36097,14891,Watkins Glen,NY,0.24907299502065897,17749
Schuyler County,New York,36097,14837,Dundee,NY,0.058056997563301196,17749
Schuyler County,New York,36097,14876,Reading Center,NY,0,17749
Schuyler County,New York,36097,14812,Beaver Dams,NY,0.07945756965780273,17749
Schuyler County,New York,36097,14841,Hector,NY,0.045767560122894374,17749
Schuyler County,New York,36097,14867,Newfield,NY,0.00010594342621040364,17749
Schuyler County,New York,36097,14838,Erin,NY,0.0010594342621040365,17749
Schuyler County,New York,36097,14886,Trumansburg,NY,0.08899247801673905,17749
Schuyler County,New York,36097,14878,Rock Stream,NY,0.03082953702722746,17749
Schuyler County,New York,36097,14887,Tyrone,NY,0,17749
Schuyler County,New York,36097,14864,Millport,NY,0.008475474096832292,17749
Schuyler County,New York,36097,14869,Odessa,NY,0.060387752939930074,17749
Schuyler County,New York,36097,14818,Burdett,NY,0.11113465409471342,17749
Schuyler County,New York,36097,14824,Cayuta,NY,0.022248119504184764,17749
Schuyler County,New York,36097,14889,Van Etten,NY,0.0005297171310520183,17749
Seneca County,New York,36099,13065,Fayette,NY,0.004450213239384387,33125
Seneca County,New York,36099,14847,Interlaken,NY,0.07509734841461153,33125
Seneca County,New York,36099,14841,Hector,NY,0.003090425860683602,33125
Seneca County,New York,36099,14588,Willard,NY,0,33125
Seneca County,New York,36099,14532,Phelps,NY,0.006119043204153532,33125
Seneca County,New York,36099,14521,Ovid,NY,0.08517213672044008,33125
Seneca County,New York,36099,14860,Lodi,NY,0.03961925953396378,33125
Seneca County,New York,36099,14886,Trumansburg,NY,0.022745534334631314,33125
Seneca County,New York,36099,13165,Waterloo,NY,0.30514864948389886,33125
Seneca County,New York,36099,14433,Clyde,NY,0.007231596513999629,33125
Seneca County,New York,36099,13146,Savannah,NY,0.004202979170529699,33125
Seneca County,New York,36099,13148,Seneca Falls,NY,0.3267198219914704,33125
Seneca County,New York,36099,14541,Romulus,NY,0.07590085913838927,33125
Seneca County,New York,36099,14456,Geneva,NY,0.04165894060201496,33125
Seneca County,New York,36099,14489,Lyons,NY,0.002843191791828914,33125
Steuben County,New York,36101,14804,Almond,NY,0.00021425371535420035,93034
Steuben County,New York,36101,14879,Savona,NY,0.018971192614090103,93034
Steuben County,New York,36101,14806,Andover,NY,0.002084104322081767,93034
Steuben County,New York,36101,14572,Wayland,NY,0.038857832921057246,93034
Steuben County,New York,36101,14821,Campbell,NY,0.03375469897352993,93034
Steuben County,New York,36101,14873,Prattsburgh,NY,0.026859624861222026,93034
Steuben County,New York,36101,14809,Avoca,NY,0.025690968232017296,93034
Steuben County,New York,36101,14839,Greenwood,NY,0.007050894996201866,93034
Steuben County,New York,36101,14814,Big Flats,NY,0.001636119280886621,93034
Steuben County,New York,36101,14897,Whitesville,NY,0.0001558208838939639,93034
Steuben County,New York,36101,14808,Atlanta,NY,0.005044701116067081,93034
Steuben County,New York,36101,14810,Bath,NY,0.12140394616388461,93034
Steuben County,New York,36101,14826,Cohocton,NY,0.02152275958785376,93034
Steuben County,New York,36101,14870,Painted Post,NY,0.09637521668841667,93034
Steuben County,New York,36101,14837,Dundee,NY,0.0025515669737636586,93034
Steuben County,New York,36101,14803,Alfred Station,NY,0.0010323133557975108,93034
Steuben County,New York,36101,14856,Kanona,NY,0,93034
Steuben County,New York,36101,14830,Corning,NY,0.19672386591612942,93034
Steuben County,New York,36101,14812,Beaver Dams,NY,0.005706939872616427,93034
Steuben County,New York,36101,14815,Bradford,NY,0.0030969400673925324,93034
Steuben County,New York,36101,14819,Cameron,NY,0.006797686059874175,93034
Steuben County,New York,36101,14840,Hammondsport,NY,0.052180518493991156,93034
Steuben County,New York,36101,14855,Jasper,NY,0.0072846263220428115,93034
Steuben County,New York,36101,14820,Cameron Mills,NY,0.00642761146062601,93034
Steuben County,New York,36101,14801,Addison,NY,0.04994059328801543,93034
Steuben County,New York,36101,14823,Canisteo,NY,0.0362673107263201,93034
Steuben County,New York,36101,14898,Woodhull,NY,0.013751193003642314,93034
Steuben County,New York,36101,14885,Troupsburg,NY,0.008472760561734287,93034
Steuben County,New York,36101,14858,Lindley,NY,0.01953604331820572,93034
Steuben County,New York,36101,14843,Hornell,NY,0.14039461638846146,93034
Steuben County,New York,36101,14418,Branchport,NY,0.0035059698876141873,93034
Steuben County,New York,36101,14807,Arkport,NY,0.022944625153386182,93034
Steuben County,New York,36101,14874,Pulteney,NY,0.0023373132584094585,93034
Steuben County,New York,36101,14831,Corning,NY,0,93034
Steuben County,New York,36101,14529,Perkinsville,NY,0,93034
Steuben County,New York,36101,14827,Coopers Plains,NY,0,93034
Steuben County,New York,36101,14437,Dansville,NY,0.008355894898813814,93034
Steuben County,New York,36101,14871,Pine City,NY,0.003720223602968388,93034
Steuben County,New York,36101,14877,Rexville,NY,0.0068366412808476655,93034
Steuben County,New York,36101,14512,Naples,NY,0.0025126117527901675,93034
Suffolk County,New York,36103,11964,Shelter Island,NY,0.00004660738421681112,1525680
Suffolk County,New York,36103,11758,Massapequa,NY,0.0001285720943912031,1525680
Suffolk County,New York,36103,11725,Commack,NY,0.01739580437112978,1525680
Suffolk County,New York,36103,11720,Centereach,NY,0.015881867959673363,1525680
Suffolk County,New York,36103,11746,Huntington Station,NY,0.03560161293692414,1525680
Suffolk County,New York,36103,11741,Holbrook,NY,0.017283303788537475,1525680
Suffolk County,New York,36103,11766,Mount Sinai,NY,0.00867700922022632,1525680
Suffolk County,New York,36103,11931,Aquebogue,NY,0.002655013749178344,1525680
Suffolk County,New York,36103,11977,Westhampton,NY,0.0026759067145169144,1525680
Suffolk County,New York,36103,11978,Westhampton Beach,NY,0.00746039577704956,1525680
Suffolk County,New York,36103,11784,Selden,NY,0.014242573756185524,1525680
Suffolk County,New York,36103,11941,Eastport,NY,0.001832152345074644,1525680
Suffolk County,New York,36103,11939,East Marion,NY,0.0015621509468531176,1525680
Suffolk County,New York,36103,11706,Bay Shore,NY,0.032343917495287026,1525680
Suffolk County,New York,36103,11751,Islip,NY,0.00949665632197024,1525680
Suffolk County,New York,36103,11749,Islandia,NY,0.0018353666474344242,1525680
Suffolk County,New York,36103,11959,Quogue,NY,0.0035855542823346764,1525680
Suffolk County,New York,36103,11739,Great River,NY,0.0007666111128075485,1525680
Suffolk County,New York,36103,11772,Patchogue,NY,0.031006767713618516,1525680
Suffolk County,New York,36103,11729,Deer Park,NY,0.015843296331356,1525680
Suffolk County,New York,36103,11733,East Setauket,NY,0.01206649105861441,1525680
Suffolk County,New York,36103,11937,East Hampton,NY,0.026337993536037954,1525680
Suffolk County,New York,36103,11944,Greenport,NY,0.004540202083189359,1525680
Suffolk County,New York,36103,11952,Mattituck,NY,0.003913413123032244,1525680
Suffolk County,New York,36103,11949,Manorville,NY,0.010636126508512277,1525680
Suffolk County,New York,36103,11946,Hampton Bays,NY,0.013917929217847735,1525680
Suffolk County,New York,36103,11976,Water Mill,NY,0.005443421046287561,1525680
Suffolk County,New York,36103,11782,Sayville,NY,0.010669876683289966,1525680
Suffolk County,New York,36103,11704,West Babylon,NY,0.02166279075373783,1525680
Suffolk County,New York,36103,11719,Brookhaven,NY,0.0025650132831045017,1525680
Suffolk County,New York,36103,11792,Wading River,NY,0.005416099476229431,1525680
Suffolk County,New York,36103,11940,East Moriches,NY,0.004522523420210569,1525680
Suffolk County,New York,36103,11955,Moriches,NY,0.003405553350186992,1525680
Suffolk County,New York,36103,11797,Woodbury,NY,0.000009642907079340232,1525680
Suffolk County,New York,36103,11702,Babylon,NY,0.010144338247465924,1525680
Suffolk County,New York,36103,11705,Bayport,NY,0.005596100408377115,1525680
Suffolk County,New York,36103,11722,Central Islip,NY,0.018731347001618402,1525680
Suffolk County,New York,36103,11713,Bellport,NY,0.007767361652408557,1525680
Suffolk County,New York,36103,11755,Lake Grove,NY,0.007976291305794261,1525680
Suffolk County,New York,36103,11768,Northport,NY,0.013940429334366195,1525680
Suffolk County,New York,36103,11735,Farmingdale,NY,0.003233588173938758,1525680
Suffolk County,New York,36103,11932,Bridgehampton,NY,0.0032223381156795275,1525680
Suffolk County,New York,36103,11950,Mastic,NY,0.008866653059453344,1525680
Suffolk County,New York,36103,11951,Mastic Beach,NY,0.009165583178912891,1525680
Suffolk County,New York,36103,11933,Calverton,NY,0.006725927687839812,1525680
Suffolk County,New York,36103,11961,Ridge,NY,0.010173266968703945,1525680
Suffolk County,New York,36103,11954,Montauk,NY,0.005684493723271067,1525680
Suffolk County,New York,36103,11789,Sound Beach,NY,0.006518605185633997,1525680
Suffolk County,New York,36103,00501,Holtsville,NY,0,1525680
Suffolk County,New York,36103,11703,North Babylon,NY,0.010613626391993815,1525680
Suffolk County,New York,36103,11718,Brightwaters,NY,0.0023400121179198963,1525680
Suffolk County,New York,36103,11721,Centerport,NY,0.004829489295569566,1525680
Suffolk County,New York,36103,11968,Southampton,NY,0.015108828242146254,1525680
Suffolk County,New York,36103,11975,Wainscott,NY,0.0019816174048044176,1525680
Suffolk County,New York,36103,11957,Orient,NY,0.0009498263473150129,1525680
Suffolk County,New York,36103,11962,Sagaponack,NY,0.0003551804107556986,1525680
Suffolk County,New York,36103,11743,Huntington,NY,0.02823121762594842,1525680
Suffolk County,New York,36103,11779,Ronkonkoma,NY,0.024213339676223324,1525680
Suffolk County,New York,36103,11778,Rocky Point,NY,0.007813969036625368,1525680
Suffolk County,New York,36103,11738,Farmingville,NY,0.009699157370636384,1525680
Suffolk County,New York,36103,11727,Coram,NY,0.019632958813536713,1525680
Suffolk County,New York,36103,11726,Copiague,NY,0.010637733659692167,1525680
Suffolk County,New York,36103,11901,Riverhead,NY,0.022485652157841533,1525680
Suffolk County,New York,36103,11770,Ocean Beach,NY,0.0004419665744697606,1525680
Suffolk County,New York,36103,11763,Medford,NY,0.016860623028226395,1525680
Suffolk County,New York,36103,11769,Oakdale,NY,0.007561646301382632,1525680
Suffolk County,New York,36103,11730,East Islip,NY,0.009218619167849261,1525680
Suffolk County,New York,36103,11740,Greenlawn,NY,0.006266282450391261,1525680
Suffolk County,New York,36103,11930,Amagansett,NY,0.004271807836147723,1525680
Suffolk County,New York,36103,11934,Center Moriches,NY,0.006399675998322134,1525680
Suffolk County,New York,36103,11963,Sag Harbor,NY,0.013058103336606565,1525680
Suffolk County,New York,36103,11776,Port Jefferson Station,NY,0.014978648996575162,1525680
Suffolk County,New York,36103,11767,Nesconset,NY,0.009274869459145414,1525680
Suffolk County,New York,36103,11731,East Northport,NY,0.018970812527422016,1525680
Suffolk County,New York,36103,11798,Wyandanch,NY,0.00872522375562302,1525680
Suffolk County,New York,36103,11948,Laurel,NY,0.0017325089719214617,1525680
Suffolk County,New York,36103,11935,Cutchogue,NY,0.0037109120743660995,1525680
Suffolk County,New York,36103,11947,Jamesport,NY,0.0021375110692537515,1525680
Suffolk County,New York,36103,11971,Southold,NY,0.006140924658359838,1525680
Suffolk County,New York,36103,11980,Yaphank,NY,0.0053919922085310795,1525680
Suffolk County,New York,36103,11958,Peconic,NY,0.0006685748908342561,1525680
Suffolk County,New York,36103,11790,Stony Brook,NY,0.00952076358966859,1525680
Suffolk County,New York,36103,11965,Shelter Island Heights,NY,0.00005946459365593143,1525680
Suffolk County,New York,36103,11973,Upton,NY,0,1525680
Suffolk County,New York,36103,11717,Brentwood,NY,0.02065992841748645,1525680
Suffolk County,New York,36103,11777,Port Jefferson,NY,0.0076178965926787835,1525680
Suffolk County,New York,36103,11796,West Sayville,NY,0.002200189965269463,1525680
Suffolk County,New York,36103,11795,West Islip,NY,0.013585248923610497,1525680
Suffolk County,New York,36103,11942,East Quogue,NY,0.006611819954067619,1525680
Suffolk County,New York,36103,11787,Smithtown,NY,0.021447432495632565,1525680
Suffolk County,New York,36103,11969,Southampton,NY,0.003452160734403803,1525680
Suffolk County,New York,36103,11970,South Jamesport,NY,0.0001494650597297736,1525680
Suffolk County,New York,36103,06390,Fishers Island,NY,0,1525680
